3.786000,0.022188
3.787000,0.021986
3.788000,0.021784
3.789000,0.021583
3.790000,0.021383
3.791000,0.021184
3.792000,0.020986
3.793000,0.020789
3.794000,0.020593
3.795000,0.020397
3.796000,0.020203
3.797000,0.020009
3.798000,0.019816
3.799000,0.019624
3.800000,0.019433
3.801000,0.019243
3.802000,0.019054
3.803000,0.018866
3.804000,0.018679
3.805000,0.018492
3.806000,0.018307
3.807000,0.018122
3.808000,0.017938
3.809000,0.017755
3.810000,0.017573
3.811000,0.017392
3.812000,0.017212
3.813000,0.017033
3.814000,0.016855
3.815000,0.016677
3.816000,0.016501
3.817000,0.016325
3.818000,0.016151
3.819000,0.015977
3.820000,0.015804
3.821000,0.015632
3.822000,0.015461
3.823000,0.015291
3.824000,0.015122
3.825000,0.014953
3.826000,0.014786
3.827000,0.014620
3.828000,0.014454
3.829000,0.014289
3.830000,0.014126
3.831000,0.013963
3.832000,0.013801
3.833000,0.013640
3.834000,0.013480
3.835000,0.013321
3.836000,0.013162
3.837000,0.013005
3.838000,0.012849
3.839000,0.012693
3.840000,0.012539
3.841000,0.012385
3.842000,0.012232
3.843000,0.012081
3.844000,0.011930
3.845000,0.011780
3.846000,0.011631
3.847000,0.011483
3.848000,0.011335
3.849000,0.011189
3.850000,0.011044
3.851000,0.010899
3.852000,0.010756
3.853000,0.010613
3.854000,0.010472
3.855000,0.010331
3.856000,0.010191
3.857000,0.010052
3.858000,0.009914
3.859000,0.009777
3.860000,0.009641
3.861000,0.009506
3.862000,0.009372
3.863000,0.009239
3.864000,0.009106
3.865000,0.008975
3.866000,0.008845
3.867000,0.008715
3.868000,0.008586
3.869000,0.008459
3.870000,0.008332
3.871000,0.008206
3.872000,0.008081
3.873000,0.007957
3.874000,0.007834
3.875000,0.007712
3.876000,0.007591
3.877000,0.007471
3.878000,0.007352
3.879000,0.007233
3.880000,0.007116
3.881000,0.007000
3.882000,0.006884
3.883000,0.006770
3.884000,0.006656
3.885000,0.006543
3.886000,0.006432
3.887000,0.006321
3.888000,0.006211
3.889000,0.006102
3.890000,0.005994
3.891000,0.005887
3.892000,0.005781
3.893000,0.005676
3.894000,0.005572
3.895000,0.005469
3.896000,0.005366
3.897000,0.005265
3.898000,0.005165
3.899000,0.005065
3.900000,0.004967
3.901000,0.004869
3.902000,0.004773
3.903000,0.004677
3.904000,0.004582
3.905000,0.004489
3.906000,0.004396
3.907000,0.004304
3.908000,0.004213
3.909000,0.004123
3.910000,0.004034
3.911000,0.003946
3.912000,0.003859
3.913000,0.003773
3.914000,0.003688
3.915000,0.003604
3.916000,0.003521
3.917000,0.003438
3.918000,0.003357
3.919000,0.003277
3.920000,0.003197
3.921000,0.003119
3.922000,0.003041
3.923000,0.002965
3.924000,0.002889
3.925000,0.002815
3.926000,0.002741
3.927000,0.002669
3.928000,0.002597
3.929000,0.002526
3.930000,0.002456
3.931000,0.002388
3.932000,0.002320
3.933000,0.002253
3.934000,0.002187
3.935000,0.002122
3.936000,0.002058
3.937000,0.001995
3.938000,0.001933
3.939000,0.001872
3.940000,0.001812
3.941000,0.001753
3.942000,0.001695
3.943000,0.001638
3.944000,0.001581
3.945000,0.001526
3.946000,0.001472
3.947000,0.001419
3.948000,0.001366
3.949000,0.001315
3.950000,0.001265
3.951000,0.001215
3.952000,0.001167
3.953000,0.001119
3.954000,0.001073
3.955000,0.001027
3.956000,0.000983
3.957000,0.000939
3.958000,0.000897
3.959000,0.000855
3.960000,0.000815
3.961000,0.000775
3.962000,0.000736
3.963000,0.000699
3.964000,0.000662
3.965000,0.000626
3.966000,0.000592
3.967000,0.000558
3.968000,0.000525
3.969000,0.000494
3.970000,0.000463
3.971000,0.000433
3.972000,0.000404
3.973000,0.000376
3.974000,0.000350
3.975000,0.000324
3.976000,0.000299
3.977000,0.000275
3.978000,0.000252
3.979000,0.000230
3.980000,0.000209
3.981000,0.000189
3.982000,0.000171
3.983000,0.000153
3.984000,0.000136
3.985000,0.000120
3.986000,0.000105
3.987000,0.000091
3.988000,0.000078
3.989000,0.000066
3.990000,0.000055
3.991000,0.000045
3.992000,0.000036
3.993000,0.000028
3.994000,0.000021
3.995000,0.000015
3.996000,0.000010
3.997000,0.000006
3.998000,0.000003
3.999000,0.000001
4.000000,0.000000
4.001000,0.000000
4.002000,0.000000
4.003000,0.000000
4.004000,0.000000
4.005000,0.000000
4.006000,0.000000
4.007000,0.000000
4.008000,0.000000
4.009000,0.000000
4.010000,0.000000
4.011000,0.000000
4.012000,0.000000
4.013000,0.000000
4.014000,0.000000
4.015000,0.000000
4.016000,0.000000
4.017000,0.000000
4.018000,0.000000
4.019000,0.000000
4.020000,0.000000
4.021000,0.000000
4.022000,0.000000
4.023000,0.000000
4.024000,0.000000
4.025000,0.000000
4.026000,0.000000
4.027000,0.000000
4.028000,0.000000
4.029000,0.000000
4.030000,0.000000
4.031000,0.000000
4.032000,0.000000
4.033000,0.000000
4.034000,0.000000
4.035000,0.000000
4.036000,0.000000
4.037000,0.000000
4.038000,0.000000
4.039000,0.000000
4.040000,0.000000
4.041000,0.000000
4.042000,0.000000
4.043000,0.000000
4.044000,0.000000
4.045000,0.000000
4.046000,0.000000
4.047000,0.000000
4.048000,0.000000
4.049000,0.000000
4.050000,0.000000
4.051000,0.000000
4.052000,0.000000
4.053000,0.000000
4.054000,0.000000
4.055000,0.000000
4.056000,0.000000
4.057000,0.000000
4.058000,0.000000
4.059000,0.000000
4.060000,0.000000
4.061000,0.000000
4.062000,0.000000
4.063000,0.000000
4.064000,0.000000
4.065000,0.000000
4.066000,0.000000
4.067000,0.000000
4.068000,0.000000
4.069000,0.000000
4.070000,0.000000
4.071000,0.000000
4.072000,0.000000
4.073000,0.000000
4.074000,0.000000
4.075000,0.000000
4.076000,0.000000
4.077000,0.000000
4.078000,0.000000
4.079000,0.000000
4.080000,0.000000
4.081000,0.000000
4.082000,0.000000
4.083000,0.000000
4.084000,0.000000
4.085000,0.000000
4.086000,0.000000
4.087000,0.000000
4.088000,0.000000
4.089000,0.000000
4.090000,0.000000
4.091000,0.000000
4.092000,0.000000
4.093000,0.000000
4.094000,0.000000
4.095000,0.000000
4.096000,0.000000
4.097000,0.000000
4.098000,0.000000
4.099000,0.000000
4.100000,0.000000
4.101000,0.000000
4.102000,0.000000
4.103000,0.000000
4.104000,0.000000
4.105000,0.000000
4.106000,0.000000
4.107000,0.000000
4.108000,0.000000
4.109000,0.000000
4.110000,0.000000
4.111000,0.000000
4.112000,0.000000
4.113000,0.000000
4.114000,0.000000
4.115000,0.000000
4.116000,0.000000
4.117000,0.000000
4.118000,0.000000
4.119000,0.000000
4.120000,0.000000
4.121000,0.000000
4.122000,0.000000
4.123000,0.000000
4.124000,0.000000
4.125000,0.000000
4.126000,0.000000
4.127000,0.000000
4.128000,0.000000
4.129000,0.000000
4.130000,0.000000
4.131000,0.000000
4.132000,0.000000
4.133000,0.000000
4.134000,0.000000
4.135000,0.000000
4.136000,0.000000
4.137000,0.000000
4.138000,0.000000
4.139000,0.000000
4.140000,0.000000
4.141000,0.000000
4.142000,0.000000
4.143000,0.000000
4.144000,0.000000
4.145000,0.000000
4.146000,0.000000
4.147000,0.000000
4.148000,0.000000
4.149000,0.000000
4.150000,0.000000
4.151000,0.000000
4.152000,0.000000
4.153000,0.000000
4.154000,0.000000
4.155000,0.000000
4.156000,0.000000
4.157000,0.000000
4.158000,0.000000
4.159000,0.000000
4.160000,0.000000
4.161000,0.000000
4.162000,0.000000
4.163000,0.000000
4.164000,0.000000
4.165000,0.000000
4.166000,0.000000
4.167000,0.000000
4.168000,0.000000
4.169000,0.000000
4.170000,0.000000
4.171000,0.000000
4.172000,0.000000
4.173000,0.000000
4.174000,0.000000
4.175000,0.000000
4.176000,0.000000
4.177000,0.000000
4.178000,0.000000
4.179000,0.000000
4.180000,0.000000
4.181000,0.000000
4.182000,0.000000
4.183000,0.000000
4.184000,0.000000
4.185000,0.000000
4.186000,0.000000
4.187000,0.000000
4.188000,0.000000
4.189000,0.000000
4.190000,0.000000
4.191000,0.000000
4.192000,0.000000
4.193000,0.000000
4.194000,0.000000
4.195000,0.000000
4.196000,0.000000
4.197000,0.000000
4.198000,0.000000
4.199000,0.000000
4.200000,0.000000
4.201000,0.000000
4.202000,0.000000
4.203000,0.000000
4.204000,0.000000
4.205000,0.000000
4.206000,0.000000
4.207000,0.000000
4.208000,0.000000
4.209000,0.000000
4.210000,0.000000
4.211000,0.000000
4.212000,0.000000
4.213000,0.000000
4.214000,0.000000
4.215000,0.000000
4.216000,0.000000
4.217000,0.000000
4.218000,0.000000
4.219000,0.000000
4.220000,0.000000
4.221000,0.000000
4.222000,0.000000
4.223000,0.000000
4.224000,0.000000
4.225000,0.000000
4.226000,0.000000
4.227000,0.000000
4.228000,0.000000
4.229000,0.000000
4.230000,0.000000
4.231000,0.000000
4.232000,0.000000
4.233000,0.000000
4.234000,0.000000
4.235000,0.000000
4.236000,0.000000
4.237000,0.000000
4.238000,0.000000
4.239000,0.000000
4.240000,0.000000
4.241000,0.000000
4.242000,0.000000
4.243000,0.000000
4.244000,0.000000
4.245000,0.000000
4.246000,0.000000
4.247000,0.000000
4.248000,0.000000
4.249000,0.000000
4.250000,0.000000
4.251000,0.000000
4.252000,0.000000
4.253000,0.000000
4.254000,0.000000
4.255000,0.000000
4.256000,0.000000
4.257000,0.000000
4.258000,0.000000
4.259000,0.000000
4.260000,0.000000
4.261000,0.000000
4.262000,0.000000
4.263000,0.000000
4.264000,0.000000
4.265000,0.000000
4.266000,0.000000
4.267000,0.000000
4.268000,0.000000
4.269000,0.000000
4.270000,0.000000
4.271000,0.000000
4.272000,0.000000
4.273000,0.000000
4.274000,0.000000
4.275000,0.000000
4.276000,0.000000
4.277000,0.000000
4.278000,0.000000
4.279000,0.000000
4.280000,0.000000
4.281000,0.000000
4.282000,0.000000
4.283000,0.000000
4.284000,0.000000
4.285000,0.000000
4.286000,0.000000
4.287000,0.000000
4.288000,0.000000
4.289000,0.000000
4.290000,0.000000
4.291000,0.000000
4.292000,0.000000
4.293000,0.000000
4.294000,0.000000
4.295000,0.000000
4.296000,0.000000
4.297000,0.000000
4.298000,0.000000
4.299000,0.000000
4.300000,0.000000
4.301000,0.000000
4.302000,0.000000
4.303000,0.000000
4.304000,0.000000
4.305000,0.000000
4.306000,0.000000
4.307000,0.000000
4.308000,0.000000
4.309000,0.000000
4.310000,0.000000
4.311000,0.000000
4.312000,0.000000
4.313000,0.000000
4.314000,0.000000
4.315000,0.000000
4.316000,0.000000
4.317000,0.000000
4.318000,0.000000
4.319000,0.000000
4.320000,0.000000
4.321000,0.000000
4.322000,0.000000
4.323000,0.000000
4.324000,0.000000
4.325000,0.000000
4.326000,0.000000
4.327000,0.000000
4.328000,0.000000
4.329000,0.000000
4.330000,0.000000
4.331000,0.000000
4.332000,0.000000
4.333000,0.000000
4.334000,0.000000
4.335000,0.000000
4.336000,0.000000
4.337000,0.000000
4.338000,0.000000
4.339000,0.000000
4.340000,0.000000
4.341000,0.000000
4.342000,0.000000
4.343000,0.000000
4.344000,0.000000
4.345000,0.000000
4.346000,0.000000
4.347000,0.000000
4.348000,0.000000
4.349000,0.000000
4.350000,0.000000
4.351000,0.000000
4.352000,0.000000
4.353000,0.000000
4.354000,0.000000
4.355000,0.000000
4.356000,0.000000
4.357000,0.000000
4.358000,0.000000
4.359000,0.000000
4.360000,0.000000
4.361000,0.000000
4.362000,0.000000
4.363000,0.000000
4.364000,0.000000
4.365000,0.000000
4.366000,0.000000
4.367000,0.000000
4.368000,0.000000
4.369000,0.000000
4.370000,0.000000
4.371000,0.000000
4.372000,0.000000
4.373000,0.000000
4.374000,0.000000
4.375000,0.000000
4.376000,0.000000
4.377000,0.000000
4.378000,0.000000
4.379000,0.000000
4.380000,0.000000
4.381000,0.000000
4.382000,0.000000
4.383000,0.000000
4.384000,0.000000
4.385000,0.000000
4.386000,0.000000
4.387000,0.000000
4.388000,0.000000
4.389000,0.000000
4.390000,0.000000
4.391000,0.000000
4.392000,0.000000
4.393000,0.000000
4.394000,0.000000
4.395000,0.000000
4.396000,0.000000
4.397000,0.000000
4.398000,0.000000
4.399000,0.000000
4.400000,0.000000
4.401000,0.000000
4.402000,0.000000
4.403000,0.000000
4.404000,0.000000
4.405000,0.000000
4.406000,0.000000
4.407000,0.000000
4.408000,0.000000
4.409000,0.000000
4.410000,0.000000
4.411000,0.000000
4.412000,0.000000
4.413000,0.000000
4.414000,0.000000
4.415000,0.000000
4.416000,0.000000
4.417000,0.000000
4.418000,0.000000
4.419000,0.000000
4.420000,0.000000
4.421000,0.000000
4.422000,0.000000
4.423000,0.000000
4.424000,0.000000
4.425000,0.000000
4.426000,0.000000
4.427000,0.000000
4.428000,0.000000
4.429000,0.000000
4.430000,0.000000
4.431000,0.000000
4.432000,0.000000
4.433000,0.000000
4.434000,0.000000
4.435000,0.000000
4.436000,0.000000
4.437000,0.000000
4.438000,0.000000
4.439000,0.000000
4.440000,0.000000
4.441000,0.000000
4.442000,0.000000
4.443000,0.000000
4.444000,0.000000
4.445000,0.000000
4.446000,0.000000
4.447000,0.000000
4.448000,0.000000
4.449000,0.000000
4.450000,0.000000
4.451000,0.000000
4.452000,0.000000
4.453000,0.000000
4.454000,0.000000
4.455000,0.000000
4.456000,0.000000
4.457000,0.000000
4.458000,0.000000
4.459000,0.000000
4.460000,0.000000
4.461000,0.000000
4.462000,0.000000
4.463000,0.000000
4.464000,0.000000
4.465000,0.000000
4.466000,0.000000
4.467000,0.000000
4.468000,0.000000
4.469000,0.000000
4.470000,0.000000
4.471000,0.000000
4.472000,0.000000
4.473000,0.000000
4.474000,0.000000
4.475000,0.000000
4.476000,0.000000
4.477000,0.000000
4.478000,0.000000
4.479000,0.000000
4.480000,0.000000
4.481000,0.000000
4.482000,0.000000
4.483000,0.000000
4.484000,0.000000
4.485000,0.000000
4.486000,0.000000
4.487000,0.000000
4.488000,0.000000
4.489000,0.000000
4.490000,0.000000
4.491000,0.000000
4.492000,0.000000
4.493000,0.000000
4.494000,0.000000
4.495000,0.000000
4.496000,0.000000
4.497000,0.000000
4.498000,0.000000
4.499000,0.000000
4.500000,0.000000
4.501000,0.000000
4.502000,0.000000
4.503000,0.000000
4.504000,0.000000
4.505000,0.000000
4.506000,0.000000
4.507000,0.000000
4.508000,0.000000
4.509000,0.000000
4.510000,0.000000
4.511000,0.000000
4.512000,0.000000
4.513000,0.000000
4.514000,0.000000
4.515000,0.000000
4.516000,0.000000
4.517000,0.000000
4.518000,0.000000
4.519000,0.000000
4.520000,0.000000
4.521000,0.000000
4.522000,0.000000
4.523000,0.000000
4.524000,0.000000
4.525000,0.000000
4.526000,0.000000
4.527000,0.000000
4.528000,0.000000
4.529000,0.000000
4.530000,0.000000
4.531000,0.000000
4.532000,0.000000
4.533000,0.000000
4.534000,0.000000
4.535000,0.000000
4.536000,0.000000
4.537000,0.000000
4.538000,0.000000
4.539000,0.000000
4.540000,0.000000
4.541000,0.000000
4.542000,0.000000
4.543000,0.000000
4.544000,0.000000
4.545000,0.000000
4.546000,0.000000
4.547000,0.000000
4.548000,0.000000
4.549000,0.000000
4.550000,0.000000
4.551000,0.000000
4.552000,0.000000
4.553000,0.000000
4.554000,0.000000
4.555000,0.000000
4.556000,0.000000
4.557000,0.000000
4.558000,0.000000
4.559000,0.000000
4.560000,0.000000
4.561000,0.000000
4.562000,0.000000
4.563000,0.000000
4.564000,0.000000
4.565000,0.000000
4.566000,0.000000
4.567000,0.000000
4.568000,0.000000
4.569000,0.000000
4.570000,0.000000
4.571000,0.000000
4.572000,0.000000
4.573000,0.000000
4.574000,0.000000
4.575000,0.000000
4.576000,0.000000
4.577000,0.000000
4.578000,0.000000
4.579000,0.000000
4.580000,0.000000
4.581000,0.000000
4.582000,0.000000
4.583000,0.000000
4.584000,0.000000
4.585000,0.000000
4.586000,0.000000
4.587000,0.000000
4.588000,0.000000
4.589000,0.000000
4.590000,0.000000
4.591000,0.000000
4.592000,0.000000
4.593000,0.000000
4.594000,0.000000
4.595000,0.000000
4.596000,0.000000
4.597000,0.000000
4.598000,0.000000
4.599000,0.000000
4.600000,0.000000
4.601000,0.000000
4.602000,0.000000
4.603000,0.000000
4.604000,0.000000
4.605000,0.000000
4.606000,0.000000
4.607000,0.000000
4.608000,0.000000
4.609000,0.000000
4.610000,0.000000
4.611000,0.000000
4.612000,0.000000
4.613000,0.000000
4.614000,0.000000
4.615000,0.000000
4.616000,0.000000
4.617000,0.000000
4.618000,0.000000
4.619000,0.000000
4.620000,0.000000
4.621000,0.000000
4.622000,0.000000
4.623000,0.000000
4.624000,0.000000
4.625000,0.000000
4.626000,0.000000
4.627000,0.000000
4.628000,0.000000
4.629000,0.000000
4.630000,0.000000
4.631000,0.000000
4.632000,0.000000
4.633000,0.000000
4.634000,0.000000
4.635000,0.000000
4.636000,0.000000
4.637000,0.000000
4.638000,0.000000
4.639000,0.000000
4.640000,0.000000
4.641000,0.000000
4.642000,0.000000
4.643000,0.000000
4.644000,0.000000
4.645000,0.000000
4.646000,0.000000
4.647000,0.000000
4.648000,0.000000
4.649000,0.000000
4.650000,0.000000
4.651000,0.000000
4.652000,0.000000
4.653000,0.000000
4.654000,0.000000
4.655000,0.000000
4.656000,0.000000
4.657000,0.000000
4.658000,0.000000
4.659000,0.000000
4.660000,0.000000
4.661000,0.000000
4.662000,0.000000
4.663000,0.000000
4.664000,0.000000
4.665000,0.000000
4.666000,0.000000
4.667000,0.000000
4.668000,0.000000
4.669000,0.000000
4.670000,0.000000
4.671000,0.000000
4.672000,0.000000
4.673000,0.000000
4.674000,0.000000
4.675000,0.000000
4.676000,0.000000
4.677000,0.000000
4.678000,0.000000
4.679000,0.000000
4.680000,0.000000
4.681000,0.000000
4.682000,0.000000
4.683000,0.000000
4.684000,0.000000
4.685000,0.000000
4.686000,0.000000
4.687000,0.000000
4.688000,0.000000
4.689000,0.000000
4.690000,0.000000
4.691000,0.000000
4.692000,0.000000
4.693000,0.000000
4.694000,0.000000
4.695000,0.000000
4.696000,0.000000
4.697000,0.000000
4.698000,0.000000
4.699000,0.000000
4.700000,0.000000
4.701000,0.000000
4.702000,0.000000
4.703000,0.000000
4.704000,0.000000
4.705000,0.000000
4.706000,0.000000
4.707000,0.000000
4.708000,0.000000
4.709000,0.000000
4.710000,0.000000
4.711000,0.000000
4.712000,0.000000
4.713000,0.000000
4.714000,0.000000
4.715000,0.000000
4.716000,0.000000
4.717000,0.000000
4.718000,0.000000
4.719000,0.000000
4.720000,0.000000
4.721000,0.000000
4.722000,0.000000
4.723000,0.000000
4.724000,0.000000
4.725000,0.000000
4.726000,0.000000
4.727000,0.000000
4.728000,0.000000
4.729000,0.000000
4.730000,0.000000
4.731000,0.000000
4.732000,0.000000
4.733000,0.000000
4.734000,0.000000
4.735000,0.000000
4.736000,0.000000
4.737000,0.000000
4.738000,0.000000
4.739000,0.000000
4.740000,0.000000
4.741000,0.000000
4.742000,0.000000
4.743000,0.000000
4.744000,0.000000
4.745000,0.000000
4.746000,0.000000
4.747000,0.000000
4.748000,0.000000
4.749000,0.000000
4.750000,0.000000
4.751000,0.000000
4.752000,0.000000
4.753000,0.000000
4.754000,0.000000
